start	end	text
1495000	1496000	That way, we can go forward.
1496000	1497000	But at the same time,
1497000	1498000	if you're going to help us,
1498000	1499000	you also have to know,
1499000	1500000	okay, well, is this going to be
1500000	1501000	dependent on something else?
1501000	1502000	Right.
1502000	1503000	Well, that's why,
1503000	1504000	why don't you just tell me
1504000	1505000	first what you want.
1505000	1506000	And then I'll go from there.
1506000	1507000	Well, I mean,
1507000	1508000	the thing is like,
1508000	1509000	I'm not going to tell you
1509000	1510000	what exactly we want.
1510000	1511000	I'm telling you that right now.
1511000	1512000	I've already told you,
1512000	1513000	on the phone,
1513000	1514000	I'm giving you my word,
1514000	1516000	because you, Tim and Jami,
1516000	1517000	recommended you.
1517000	1518000	I said,
1518000	1519000	I'll help you if you need my help.
1519000	1520000	No matter what.
1520000	1521000	Even if it's,
1521000	1523000	even if it's not anything related
1523000	1524000	to you helping me,
1524000	1525000	I will help you the best
1525000	1526000	in my ability.
1526000	1527000	Okay.
1527000	1528000	Just because of Tim and Jami,
1528000	1529000	because I date,
1529000	1530000	their word is very,
1530000	1531000	they carry a lot with me.
1531000	1532000	It goes far with me.
1532000	1533000	So I've already told you that,
1533000	1534000	so I'll stick with that.
1534000	1535000	You don't have to worry about
1535000	1536000	anything too transactional with me
1536000	1537000	right now.
1537000	1538000	Okay.
1538000	1539000	If you guys are coming out here
1539000	1540000	to help me,
1540000	1541000	that's great.
1541000	1542000	Okay.
1542000	1543000	I'll tell you,
1543000	1544000	what do you need to know?
1544000	1545000	The whole story from the beginning?
1545000	1546000	Yep.
1546000	1547000	Different deal.
1547000	1548000	Okay.
1548000	1549000	Go.
1549000	1550000	Um.
1550000	1551000	Um.
1551000	1552000	I don't even know where to start
1552000	1553000	from the beginning.
1553000	1554000	Uh.
1554000	1555000	Okay.
1555000	1556000	So,
1556000	1557000	you don't know my story though.
1557000	1558000	It doesn't really matter, does it?
1558000	1559000	Um.
1559000	1560000	You can't even trust it.
1560000	1561000	You can't even trust it.
1561000	1562000	Oh, please don't read it.
1562000	1563000	David Ennerinches article.
1563000	1564000	It's terrible.
1564000	1565000	Um.
1565000	1566000	Okay.
1566000	1567000	So Marie and I,
1567000	1568000	I'm that,
1568000	1569000	you know,
1569000	1570000	you can't even trust it.
1570000	1571000	You can't even trust it.
1571000	1572000	You can't even trust it.
1572000	1573000	You can't even trust it.
1573000	1574000	Marie and I met,
1574000	1575000	uh,
1575000	1577000	because I thought she was a spy for my mom,
1577000	1579000	and I thought she was spying on me.
1579000	1580000	So I,
1580000	1581000	uh,
1581000	1583000	confronted her,
1583000	1584000	and she was,
1584000	1585000	uh,
1585000	1586000	had a show in Australia
1586000	1587000	doing,
1587000	1588000	selling a bunch of,
1588000	1589000	uh,
1589000	1590000	she had a personal,
1590000	1592000	like her first cool show in Adeline,
1592000	1593000	I think,
1593000	1594000	with her,
1594000	1595000	Sydney.
1595000	1596000	I don't remember.
1596000	1597000	So,
1597000	1598000	um,
1598000	1599000	she ends up,
1599000	1600000	she knows my mother,
1600000	1601000	because my mother,
1601000	1602000	um,
1602000	1604000	she know that story, right?
1604000	1605000	So he killed himself,
1605000	1607000	and my mother needs something to do,
1607000	1608000	after she,
1608000	1609000	uh,
1609000	1610000	robbed me and everyone else in the family
1610000	1611000	of all our money.
1611000	1612000	Um,
1612000	1613000	went to,
1613000	1614000	back to,
1614000	1615000	uh, art school in New York,
1615000	1616000	and,
1616000	1617000	uh,
1617000	1618000	Marie was just about to leave her husband,
1618000	1620000	and she went to art school in New York at the same time.
1620000	1622000	So my mom's like 64,
1622000	1624000	Marie was like 34 at the same time,
1624000	1625000	but they hit it off,
1625000	1626000	became friends.
1626000	1627000	You know,
1627000	1629000	Marie actually stayed on my mom's house,
1629000	1630000	she knows my sisters,
1630000	1631000	she did like cocaine with my mother,
1631000	1632000	which is weird.
1632000	1634000	You could imagine,
1634000	1635000	with stories,
1635000	1636000	it's very weird.
1636000	1637000	Um,
1637000	1638000	anyway,
1638000	1639000	so,
1639000	1640000	and not to incriminate me.
1640000	1641000	It's a joke,
1641000	1642000	you guys say.
1642000	1643000	Having coffee with friends.
1643000	1644000	Right, right.
1644000	1645000	So,
1645000	1646000	um,
1646000	1647000	and then we hit it off,
1647000	1648000	and she came back to LA,
1648000	1649000	and she lived in LA fortunately,
1649000	1650000	and,
1650000	1651000	uh,
1651000	1652000	and David needed somebody to,
1652000	1653000	um,
1653000	1655000	and my mother's side was not talking,
1655000	1656000	and at this point,
1656000	1657000	I was still friends with David,
1657000	1658000	David Unridge,
1658000	1660000	and he is someone on my mom's count,
1660000	1661000	and so I said,
1661000	1662000	you know what,
1662000	1663000	I think I got the perfect person,
1663000	1664000	I'm gonna,
1664000	1665000	I'm gonna flip her,
1665000	1666000	and take her from my mom's side,
1666000	1667000	bring her to our side,
1667000	1668000	it's a good side of the force,
1668000	1669000	right,
1669000	1670000	and I did,
1670000	1671000	you know,
1671000	1672000	and I did,
1672000	1673000	and she became a source of the book,
1673000	1674000	and she told David
1674000	1675000	all the blanks he,
1675000	1676000	uh,
1676000	1677000	was missing,
1677000	1679000	and we moved in together,
1679000	1680000	you know,
1680000	1681000	all my life,
1681000	1682000	I've been like a bachelor,
1682000	1683000	you know,
1683000	1684000	kind of spoiled brat,
1684000	1685000	mostly too,
1685000	1686000	and my dad,
1686000	1687000	kind of financed my life,
1687000	1688000	so I,
1688000	1689000	I made music,
1689000	1691000	I had 36 albums in a single,
1691000	1692000	I had a lot of girlfriends,
1692000	1693000	I fucked around,
1693000	1694000	I went on tour,
1694000	1695000	I had fun,
1695000	1696000	you know,
1696000	1697000	and that all,
1697000	1698000	went to zero,
1698000	1699000	and it all stopped,
1699000	1700000	immediately,
1700000	1701000	and January 26, 2014,
1701000	1702000	and I learned,
1702000	1703000	I learned a lot since then,
1703000	1705000	a lot of things have changed for me,
1705000	1707000	and I've never dated a girl
1707000	1708000	with a kid,
1708000	1709000	and I was like,
1709000	1710000	you know what,
1710000	1711000	I really love her,
1711000	1712000	and I really like this kid,
1712000	1713000	so why the fuck not?
1713000	1714000	I mean,
1714000	1715000	my father,
1715000	1716000	my mom,
1716000	1717000	when I was a kid,
1717000	1718000	you know,
1719000	1720000	and,
1720000	1721000	he's a good kid,
1721000	1722000	and it's not that,
1722000	1723000	I mean,
1723000	1724000	it's hard to raise a kid,
1724000	1725000	believe me,
1725000	1726000	but it wasn't as hard as I thought it was,
1726000	1727000	you know,
1727000	1728000	especially when he's a good kid,
1728000	1729000	you know,
1729000	1730000	he's really happy,
1730000	1731000	but, you know,
1731000	1732000	and like,
1732000	1733000	most of that's really from me.
1733000	1734000	They say it's a much stronger love.
1734000	1735000	That you'll ever love,
1735000	1736000	yeah,
1736000	1737000	it's true,
1737000	1738000	it's true,
1738000	1739000	but I also have like,
1739000	1740000	I'm also not,
1740000	1741000	I mean,
1741000	1742000	I'm like the boyfriend,
1742000	1743000	so I mean,
1743000	1744000	I'm the father figure,
1744000	1745000	as well,
1745000	1746000	but I guess I don't have the burden
1746000	1747000	that Marie has,
1747000	1748000	and that's,
1748000	1749000	like I could see hers,
1749000	1750000	she is really upset
1750000	1751000	over little things all the time.
1751000	1752000	I'm like,
1752000	1753000	why are you getting so upset?
1753000	1754000	She'll fuck you.
1755000	1756000	Anyway,
1756000	1757000	we,
1757000	1758000	we,
1758000	1760000	everything was sort of going fine.
1760000	1761000	I got a bit depressed
1761000	1763000	when Peggy died,
1763000	1764000	a very close friend of mine
1764000	1765000	died January 1st.
1767000	1768000	And now,
1768000	1769000	Is it?
1769000	1770000	No,
1770000	1771000	it's 2019,
1771000	1772000	you know,
1773000	1774000	but,
1774000	1775000	that's another story.
1775000	1776000	It's a good story,
1776000	1777000	but a long story.
1777000	1778000	Neil Young,
1778000	1779000	his wife,
1779000	1780000	Peggy,
1780000	1781000	Neil Young is a real dick,
1781000	1783000	a real fucking asshole.
1786000	1788000	When I was at the funeral,
1788000	1789000	he stood up there on stage,
1789000	1790000	it looked like he had won,
1790000	1791000	like Peggy had died,
1791000	1792000	and he got his girl,
1792000	1793000	his daughter back,
1793000	1794000	who was,
1794000	1795000	he was,
1795000	1796000	this,
1796000	1797000	this strange from,
1797000	1798000	and all the money that Peggy took in divorce,
1798000	1799000	and he said,
1799000	1800000	there's like,
1800000	1801000	I won,
1801000	1802000	I got it all back.
1802000	1803000	I had to leave early,
1803000	1804000	I don't know,
1804000	1805000	about what I said.
1808000	1809000	The point of that story is
1809000	1810000	because you need to know
1810000	1811000	that Steve,
1811000	1812000	so Steve Tolst,
1812000	1813000	okay,
1813000	1814000	he's an Australian,
1814000	1815000	and he is a writer.
1816000	1817000	He won like a second prize
1817000	1818000	in a beauty contest,
1818000	1819000	you know,
1819000	1820000	like a runner-up
1820000	1821000	for the Booker Prize,
1821000	1822000	but not even
1822000	1823000	when the Booker Prize,
1823000	1824000	and he only did it
1824000	1825000	because his father
1825000	1826000	is a very well-placed guy
1826000	1827000	in Sydney,
1828000	1829000	and a very wealthy family
1829000	1830000	of lawyers,
1831000	1832000	and they did
1832000	1833000	whatever they could.
1833000	1834000	So,
1834000	1835000	he's sort of like,
1835000	1836000	and I don't say
1836000	1837000	it's just a little bit
1837000	1838000	of the angry boyfriend,
1838000	1839000	he's kind of,
1839000	1840000	he's running the capacity,
1840000	1841000	he's running sort of like,
1841000	1843000	he's not the brightest guy around,
1843000	1844000	but he can fool you
1844000	1846000	into believing he is,
1846000	1847000	you know,
1847000	1848000	and I think he did that
1848000	1849000	to Marie for a long time,
1849000	1850000	and when she sort of caught on
1850000	1851000	what was really happening,
1851000	1852000	she left.
1853000	1854000	But,
1854000	1855000	when I met her,
1855000	1856000	he was still emailing her
1856000	1857000	20, 30 times a day,
1857000	1858000	texting her,
1858000	1859000	sorry,
1859000	1860000	the equivalent,
1860000	1861000	and she thought she
1861000	1862000	had to respond,
1862000	1863000	and I remember
1863000	1864000	being in a car in like,
1864000	1865000	2018,
1865000	1866000	I'm like,
1866000	1867000	why are you responding to this?
1867000	1868000	Why are you doing this?
1868000	1869000	Like, every time you have
1869000	1870000	an issue where you have to
1870000	1871000	say, oh, you're going to be fine,
1871000	1872000	she's like,
1872000	1873000	I don't know,
1873000	1874000	I just feel guilty if I don't.
1874000	1875000	I'm like,
1875000	1876000	well, okay,
1876000	1877000	we don't have to,
1877000	1878000	and then she was
1878000	1879000	like, you're right,
1879000	1880000	I don't,
1880000	1881000	and then she stopped,
1881000	1882000	and that's when it all started.
1882000	1883000	So,
1883000	1884000	he's a kind of guy,
1884000	1885000	I was telling Kim,
1885000	1886000	would rather burn
1886000	1887000	the world down
1887000	1888000	than to
1888000	1889000	allow her to leave him.
1889000	1890000	Okay,
1890000	1891000	and I never met these
1891000	1892000	attached people before.
1892000	1893000	This is new to me,
1893000	1894000	right?
1894000	1895000	Like,
1895000	1896000	first of all,
1896000	1897000	I'm dating a girl with a kid,
1897000	1898000	and now there's a boyfriend,
1898000	1899000	like,
1899000	1900000	the kind you see in
1900000	1901000	freaking television shows,
1901000	1902000	you know,
1902000	1903000	it exists.
1903000	1904000	I didn't know.
1904000	1905000	I didn't know.
1905000	1906000	I thought she was like,
1906000	1907000	I thought Marie was over exaggerating.
1907000	1908000	I'm like,
1908000	1909000	come on,
